hshd_num,basket_num,date,product_num,spend,units,age,income,children,loyalty,department,commodity,brand
143,13936,2019-09-12 22:00:00,1002,31.03,4,63,130386,0,Yes,Grocery,Regular,Private
192,43166,2019-09-12 23:00:00,1076,87.54,1,56,101180,1,Yes,Beverages,Organic,National
387,35727,2019-09-13 00:00:00,1094,52.28,1,47,87043,2,No,Beverages,Organic,Private
378,73969,2019-09-13 01:00:00,1012,16.63,4,40,133268,0,Yes,Beverages,Organic,Private
69,38368,2019-09-13 02:00:00,1017,77.67,3,34,39435,3,Yes,Grocery,Organic,Private
23,78531,2019-09-13 03:00:00,1036,21.64,2,26,112750,1,Yes,Snacks,Organic,National
181,49097,2019-09-13 04:00:00,1042,41.84,3,30,100640,3,No,Beverages,Organic,Private
293,44984,2019-09-13 05:00:00,1033,57.24,1,60,56790,1,No,Dairy,Organic,Private
9,60859,2019-09-13 06:00:00,1080,58.86,4,47,99678,2,Yes,Grocery,Regular,Private
271,54291,2019-09-13 07:00:00,1054,7.83,2,27,118092,3,No,Grocery,Organic,National
387,75228,2019-09-13 08:00:00,1051,83.84,4,47,87043,2,No,Dairy,Regular,National
93,32150,2019-09-13 09:00:00,1084,48.46,4,33,127379,2,No,Grocery,Regular,Private
17,32061,2019-09-13 10:00:00,1035,98.94,3,46,47019,0,No,Grocery,Organic,Private
154,39178,2019-09-13 11:00:00,1053,72.03,3,60,87458,2,Yes,Beverages,Organic,Private
328,66790,2019-09-13 12:00:00,1058,99.26,4,54,97641,0,Yes,Dairy,Organic,Private
149,75696,2019-09-13 13:00:00,1051,45.89,1,63,144585,3,No,Dairy,Regular,National
377,25648,2019-09-13 14:00:00,1018,14.94,2,32,57355,3,Yes,Dairy,Organic,Private
267,71779,2019-09-13 15:00:00,1011,73.0,4,65,123105,3,Yes,Snacks,Organic,National
328,46672,2019-09-13 16:00:00,1091,78.0,4,54,97641,0,Yes,Dairy,Regular,Private
106,79109,2019-09-13 17:00:00,1010,85.43,4,66,57663,1,Yes,Beverages,Organic,Private
381,70521,2019-09-13 18:00:00,1047,30.84,4,47,134346,0,Yes,Dairy,Organic,Private
35,44593,2019-09-13 19:00:00,1091,51.56,3,68,119480,3,No,Dairy,Regular,Private
119,23786,2019-09-13 20:00:00,1098,85.89,3,59,102369,1,Yes,Snacks,Organic,National
14,19815,2019-09-13 21:00:00,1078,86.61,1,64,135103,1,No,Beverages,Organic,Private
14,31966,2019-09-13 22:00:00,1015,3.54,2,64,135103,1,No,Beverages,Regular,Private
266,23794,2019-09-13 23:00:00,1070,67.42,4,33,92856,1,Yes,Grocery,Organic,National
140,41423,2019-09-14 00:00:00,1046,60.57,1,66,42161,0,No,Grocery,Organic,National
294,31302,2019-09-14 01:00:00,1066,9.25,3,57,148874,3,No,Snacks,Organic,National
364,71064,2019-09-14 02:00:00,1030,93.08,2,63,120469,3,No,Dairy,Organic,National
119,96800,2019-09-14 03:00:00,1075,45.09,1,59,102369,1,Yes,Snacks,Organic,National
238,95140,2019-09-14 04:00:00,1007,67.75,2,43,114076,2,No,Grocery,Organic,National
34,37835,2019-09-14 05:00:00,1088,88.4,2,39,31150,0,Yes,Beverages,Organic,National
169,83356,2019-09-14 06:00:00,1060,13.88,2,54,122920,2,No,Grocery,Regular,Private
10,59282,2019-09-14 07:00:00,1043,85.73,3,35,110738,3,Yes,Dairy,Organic,National
122,62714,2019-09-14 08:00:00,1049,72.71,4,46,121680,2,Yes,Grocery,Organic,Private
145,77035,2019-09-14 09:00:00,1034,84.12,2,28,123008,0,Yes,Grocery,Regular,National
223,33814,2019-09-14 10:00:00,1075,49.99,1,30,90921,2,Yes,Snacks,Organic,National
371,34089,2019-09-14 11:00:00,1060,4.32,2,37,91529,3,Yes,Grocery,Regular,Private
257,83162,2019-09-14 12:00:00,1084,67.38,2,31,130843,0,No,Grocery,Regular,Private
268,65831,2019-09-14 13:00:00,1089,38.08,3,59,118858,0,No,Dairy,Organic,Private
359,42746,2019-09-14 14:00:00,1054,40.84,1,41,108859,1,No,Grocery,Organic,National
4,91673,2019-09-14 15:00:00,1065,44.68,2,67,84021,1,No,Beverages,Regular,Private
397,61940,2019-09-14 16:00:00,1013,49.8,3,57,79407,0,No,Dairy,Regular,National
354,96796,2019-09-14 17:00:00,1003,66.53,3,26,98866,0,No,Grocery,Organic,National
106,46476,2019-09-14 18:00:00,1016,72.95,4,66,57663,1,Yes,Beverages,Regular,National
85,36283,2019-09-14 19:00:00,1068,77.91,4,69,86573,0,No,Dairy,Regular,National
214,11769,2019-09-14 20:00:00,1023,67.49,4,30,66939,3,Yes,Snacks,Regular,National
121,52278,2019-09-14 21:00:00,1048,80.54,2,64,65195,3,No,Snacks,Organic,Private
132,56994,2019-09-14 22:00:00,1054,13.09,2,50,99449,1,No,Grocery,Organic,National
338,72898,2019-09-14 23:00:00,1070,83.84,2,57,106539,2,Yes,Grocery,Organic,National
197,25634,2019-09-15 00:00:00,1022,39.34,3,26,85069,0,No,Dairy,Organic,National
19,20965,2019-09-15 01:00:00,1080,53.35,2,48,113613,0,Yes,Grocery,Regular,Private
130,37566,2019-09-15 02:00:00,1011,43.94,3,25,68304,0,Yes,Snacks,Organic,National
12,62196,2019-09-15 03:00:00,1010,48.1,1,48,102615,1,No,Beverages,Organic,Private
81,58285,2019-09-15 04:00:00,1074,29.26,2,42,65247,3,No,Dairy,Regular,National
330,65499,2019-09-15 05:00:00,1097,17.83,1,30,141276,3,No,Grocery,Regular,National
354,29420,2019-09-15 06:00:00,1028,11.38,4,26,98866,0,No,Snacks,Regular,National
262,35236,2019-09-15 07:00:00,1061,45.69,1,36,51677,0,Yes,Grocery,Organic,National
392,16218,2019-09-15 08:00:00,1052,13.4,1,66,64349,3,Yes,Dairy,Regular,Private
125,59892,2019-09-15 09:00:00,1047,25.25,3,25,131042,2,No,Dairy,Organic,Private
307,84031,2019-09-15 10:00:00,1099,14.23,3,46,85771,1,No,Grocery,Organic,National
267,74057,2019-09-15 11:00:00,1090,11.8,3,65,123105,3,Yes,Dairy,Regular,National
383,88609,2019-09-15 12:00:00,1085,88.36,3,52,135616,1,Yes,Grocery,Organic,Private
140,86907,2019-09-15 13:00:00,1065,67.73,4,66,42161,0,No,Beverages,Regular,Private
329,93130,2019-09-15 14:00:00,1099,92.45,1,53,66395,3,No,Grocery,Organic,National
2,21226,2019-09-15 15:00:00,1047,64.76,4,53,117142,1,Yes,Dairy,Organic,Private
8,62271,2019-09-15 16:00:00,1093,84.55,4,43,62093,0,Yes,Dairy,Regular,National
250,20046,2019-09-15 17:00:00,1058,55.97,3,52,119930,1,Yes,Dairy,Organic,Private
139,47117,2019-09-15 18:00:00,1070,46.8,1,50,33373,3,Yes,Grocery,Organic,National
124,14965,2019-09-15 19:00:00,1056,53.32,1,59,100588,1,No,Beverages,Organic,Private
309,69478,2019-09-15 20:00:00,1075,32.7,4,62,43116,1,No,Snacks,Organic,National
228,88872,2019-09-15 21:00:00,1002,66.14,3,33,119112,3,No,Grocery,Regular,Private
10,67277,2019-09-15 22:00:00,1080,89.82,4,35,110738,3,Yes,Grocery,Regular,Private
212,95379,2019-09-15 23:00:00,1031,78.45,1,50,102936,0,Yes,Grocery,Regular,National
112,69613,2019-09-16 00:00:00,1007,46.74,3,32,79115,2,Yes,Grocery,Organic,National
8,27373,2019-09-16 01:00:00,1086,95.44,4,43,62093,0,Yes,Dairy,Organic,Private
292,55452,2019-09-16 02:00:00,1029,98.56,1,65,133605,0,Yes,Grocery,Organic,Private
362,60089,2019-09-16 03:00:00,1014,49.82,2,33,41023,3,No,Dairy,Organic,National
253,16654,2019-09-16 04:00:00,1073,86.6,3,55,102267,2,Yes,Snacks,Organic,Private
14,41280,2019-09-16 05:00:00,1054,1.47,1,64,135103,1,No,Grocery,Organic,National
240,66141,2019-09-16 06:00:00,1037,7.6,3,56,51545,2,Yes,Grocery,Organic,Private
242,97943,2019-09-16 07:00:00,1014,3.22,1,65,41174,2,Yes,Dairy,Organic,National
342,77894,2019-09-16 08:00:00,1029,77.54,3,57,43843,1,Yes,Grocery,Organic,Private
149,36583,2019-09-16 09:00:00,1045,8.9,2,63,144585,3,No,Grocery,Regular,Private
236,16360,2019-09-16 10:00:00,1063,2.69,4,50,57192,2,Yes,Dairy,Regular,Private
306,63968,2019-09-16 11:00:00,1025,15.59,4,46,60355,0,Yes,Beverages,Regular,Private
167,13743,2019-09-16 12:00:00,1077,31.32,4,68,90692,2,Yes,Dairy,Organic,Private
20,17159,2019-09-16 13:00:00,1066,47.01,2,68,121794,1,No,Snacks,Organic,National
216,42151,2019-09-16 14:00:00,1035,7.47,3,28,65270,3,Yes,Grocery,Organic,Private
343,10518,2019-09-16 15:00:00,1089,50.4,3,27,140008,3,Yes,Dairy,Organic,Private
135,26652,2019-09-16 16:00:00,1077,25.56,1,51,50764,1,No,Dairy,Organic,Private
393,88461,2019-09-16 17:00:00,1030,28.16,1,30,148012,1,No,Dairy,Organic,National
129,81011,2019-09-16 18:00:00,1077,82.37,3,27,127856,0,Yes,Dairy,Organic,Private
294,52348,2019-09-16 19:00:00,1039,98.71,2,57,148874,3,No,Dairy,Organic,National
246,85422,2019-09-16 20:00:00,1073,46.92,2,42,53714,3,Yes,Snacks,Organic,Private
189,87001,2019-09-16 21:00:00,1072,32.86,4,48,74811,0,Yes,Grocery,Organic,Private
44,86757,2019-09-16 22:00:00,1045,93.21,4,49,35237,2,No,Grocery,Regular,Private
86,34395,2019-09-16 23:00:00,1041,50.54,4,65,89101,1,No,Dairy,Regular,National
44,12335,2019-09-17 00:00:00,1017,73.31,3,49,35237,2,No,Grocery,Organic,Private
330,80112,2019-09-17 01:00:00,1099,41.96,1,30,141276,3,No,Grocery,Organic,National
375,10500,2019-09-17 02:00:00,1035,21.05,3,44,61921,2,Yes,Grocery,Organic,Private
378,18083,2019-09-17 03:00:00,1075,65.83,3,40,133268,0,Yes,Snacks,Organic,National
390,91256,2019-09-17 04:00:00,1049,66.82,2,46,112844,1,Yes,Grocery,Organic,Private
145,15543,2019-09-17 05:00:00,1060,46.56,2,28,123008,0,Yes,Grocery,Regular,Private
51,78812,2019-09-17 06:00:00,1039,27.73,1,31,33343,1,Yes,Dairy,Organic,National
242,62237,2019-09-17 07:00:00,1002,83.35,1,65,41174,2,Yes,Grocery,Regular,Private
294,99716,2019-09-17 08:00:00,1081,28.26,3,57,148874,3,No,Grocery,Regular,National
51,16613,2019-09-17 09:00:00,1006,66.24,3,31,33343,1,Yes,Dairy,Regular,National
266,76863,2019-09-17 10:00:00,1030,39.01,3,33,92856,1,Yes,Dairy,Organic,National
120,50540,2019-09-17 11:00:00,1064,47.78,3,68,41938,0,Yes,Dairy,Regular,National
200,86202,2019-09-17 12:00:00,1094,21.93,2,41,44397,1,No,Beverages,Organic,Private
248,36255,2019-09-17 13:00:00,1063,65.3,4,25,104460,1,No,Dairy,Regular,Private
70,95666,2019-09-17 14:00:00,1076,23.36,4,60,84340,2,Yes,Beverages,Organic,National
341,32068,2019-09-17 15:00:00,1092,49.09,4,47,60354,0,Yes,Beverages,Regular,Private
57,59057,2019-09-17 16:00:00,1002,33.52,1,60,143429,1,No,Grocery,Regular,Private
382,28946,2019-09-17 17:00:00,1092,96.4,1,39,77605,1,No,Beverages,Regular,Private
39,30547,2019-09-17 18:00:00,1034,98.24,1,45,96617,0,Yes,Grocery,Regular,National
289,95237,2019-09-17 19:00:00,1014,75.6,1,26,64578,2,Yes,Dairy,Organic,National
18,15769,2019-09-17 20:00:00,1020,98.41,2,26,141721,2,Yes,Beverages,Regular,Private
220,34883,2019-09-17 21:00:00,1061,12.24,3,48,94895,3,Yes,Grocery,Organic,National
313,71340,2019-09-17 22:00:00,1082,99.24,1,51,82224,3,Yes,Snacks,Regular,National
244,89199,2019-09-17 23:00:00,1027,11.25,4,64,133033,2,No,Dairy,Organic,Private
352,45162,2019-09-18 00:00:00,1003,42.13,1,46,140133,1,No,Grocery,Organic,National
304,98388,2019-09-18 01:00:00,1012,24.66,4,57,39435,0,No,Beverages,Organic,Private
298,95924,2019-09-18 02:00:00,1078,95.43,3,45,124246,2,Yes,Beverages,Organic,Private
283,43434,2019-09-18 03:00:00,1050,63.94,2,49,67080,1,Yes,Snacks,Organic,National
74,32102,2019-09-18 04:00:00,1047,60.12,2,32,125981,1,Yes,Dairy,Organic,Private
110,31536,2019-09-18 05:00:00,1038,99.75,1,31,60977,1,No,Dairy,Regular,Private
180,87891,2019-09-18 06:00:00,1095,61.63,1,63,67841,1,Yes,Dairy,Regular,National
32,77770,2019-09-18 07:00:00,1066,64.97,4,52,35949,2,Yes,Snacks,Organic,National
234,60388,2019-09-18 08:00:00,1093,5.43,1,60,90566,1,Yes,Dairy,Regular,National
282,60775,2019-09-18 09:00:00,1057,86.05,2,59,70262,1,Yes,Grocery,Regular,National
25,41147,2019-09-18 10:00:00,1083,97.04,1,57,58251,2,No,Dairy,Organic,National
331,60526,2019-09-18 11:00:00,1001,96.07,4,59,52700,2,No,Beverages,Organic,Private
279,33659,2019-09-18 12:00:00,1024,22.89,3,62,136995,2,Yes,Beverages,Organic,National
226,92096,2019-09-18 13:00:00,1010,23.37,2,40,116900,1,No,Beverages,Organic,Private
57,33088,2019-09-18 14:00:00,1000,37.24,2,60,143429,1,No,Beverages,Regular,National
180,78464,2019-09-18 15:00:00,1047,31.71,3,63,67841,1,Yes,Dairy,Organic,Private
232,69998,2019-09-18 16:00:00,1047,31.26,3,27,135955,1,Yes,Dairy,Organic,Private
382,50382,2019-09-18 17:00:00,1009,60.92,2,39,77605,1,No,Grocery,Regular,Private
343,38184,2019-09-18 18:00:00,1080,80.76,4,27,140008,3,Yes,Grocery,Regular,Private
287,30099,2019-09-18 19:00:00,1029,93.74,4,42,119339,0,No,Grocery,Organic,Private
64,79810,2019-09-18 20:00:00,1034,7.72,1,53,43284,0,Yes,Grocery,Regular,National
232,47739,2019-09-18 21:00:00,1018,28.52,4,27,135955,1,Yes,Dairy,Organic,Private
289,18389,2019-09-18 22:00:00,1052,26.25,2,26,64578,2,Yes,Dairy,Regular,Private
213,27352,2019-09-18 23:00:00,1033,36.39,1,56,54466,1,Yes,Dairy,Organic,Private
258,31148,2019-09-19 00:00:00,1031,43.01,4,40,102592,3,No,Grocery,Regular,National
18,41828,2019-09-19 01:00:00,1075,39.53,3,26,141721,2,Yes,Snacks,Organic,National
175,78040,2019-09-19 02:00:00,1080,95.26,4,25,147474,1,No,Grocery,Regular,Private
229,66795,2019-09-19 03:00:00,1005,44.28,1,30,127203,2,Yes,Beverages,Organic,National
226,68620,2019-09-19 04:00:00,1012,55.61,3,40,116900,1,No,Beverages,Organic,Private
84,67114,2019-09-19 05:00:00,1085,75.11,1,49,92752,3,Yes,Grocery,Organic,Private
291,50711,2019-09-19 06:00:00,1074,72.78,1,40,147611,0,Yes,Dairy,Regular,National
370,27748,2019-09-19 07:00:00,1063,58.71,3,48,76427,1,No,Dairy,Regular,Private
246,98636,2019-09-19 08:00:00,1006,86.22,1,42,53714,3,Yes,Dairy,Regular,National
110,43691,2019-09-19 09:00:00,1044,62.79,2,31,60977,1,No,Dairy,Organic,National
254,98517,2019-09-19 10:00:00,1044,87.6,1,54,78136,3,Yes,Dairy,Organic,National
88,75282,2019-09-19 11:00:00,1084,30.97,2,39,56646,2,No,Grocery,Regular,Private
72,70360,2019-09-19 12:00:00,1064,14.07,3,55,108832,2,No,Dairy,Regular,National
381,20246,2019-09-19 13:00:00,1093,82.13,1,47,134346,0,Yes,Dairy,Regular,National
30,69395,2019-09-19 14:00:00,1018,38.87,4,51,62217,0,Yes,Dairy,Organic,Private
172,42486,2019-09-19 15:00:00,1046,65.46,1,49,48888,3,No,Grocery,Organic,National
309,40340,2019-09-19 16:00:00,1045,73.99,2,62,43116,1,No,Grocery,Regular,Private
394,94874,2019-09-19 17:00:00,1028,33.34,2,39,75445,3,Yes,Snacks,Regular,National
343,60300,2019-09-19 18:00:00,1098,51.01,4,27,140008,3,Yes,Snacks,Organic,National
177,13086,2019-09-19 19:00:00,1083,89.6,3,37,113042,2,No,Dairy,Organic,National
139,24860,2019-09-19 20:00:00,1099,88.1,2,50,33373,3,Yes,Grocery,Organic,National
194,27013,2019-09-19 21:00:00,1060,75.19,2,65,142856,0,Yes,Grocery,Regular,Private
186,17407,2019-09-19 22:00:00,1064,76.51,2,57,37357,1,Yes,Dairy,Regular,National
218,43542,2019-09-19 23:00:00,1022,89.87,1,41,112637,2,No,Dairy,Organic,National
164,34935,2019-09-20 00:00:00,1094,73.9,1,52,37543,3,No,Beverages,Organic,Private
161,59079,2019-09-20 01:00:00,1050,34.62,1,66,56092,3,Yes,Snacks,Organic,National
13,44111,2019-09-20 02:00:00,1062,12.96,1,60,103523,0,No,Grocery,Regular,Private
296,66550,2019-09-20 03:00:00,1098,42.77,1,57,85129,3,Yes,Snacks,Organic,National
89,85697,2019-09-20 04:00:00,1021,9.65,4,69,134185,0,Yes,Snacks,Regular,Private
324,99117,2019-09-20 05:00:00,1070,12.46,2,59,112848,2,No,Grocery,Organic,National
42,96936,2019-09-20 06:00:00,1032,95.07,4,42,76175,0,Yes,Beverages,Organic,Private
210,86955,2019-09-20 07:00:00,1099,67.91,2,26,46779,3,Yes,Grocery,Organic,National
229,50565,2019-09-20 08:00:00,1043,85.31,1,30,127203,2,Yes,Dairy,Organic,National
350,29283,2019-09-20 09:00:00,1006,64.65,1,48,82736,2,Yes,Dairy,Regular,National
275,76470,2019-09-20 10:00:00,1090,42.44,3,48,43807,2,Yes,Dairy,Regular,National
279,96916,2019-09-20 11:00:00,1001,3.49,3,62,136995,2,Yes,Beverages,Organic,Private
251,89552,2019-09-20 12:00:00,1016,95.63,4,49,36801,2,No,Beverages,Regular,National
310,48233,2019-09-20 13:00:00,1064,8.02,2,62,55470,1,Yes,Dairy,Regular,National
208,32695,2019-09-20 14:00:00,1057,61.41,4,25,77280,2,No,Grocery,Regular,National
321,52734,2019-09-20 15:00:00,1029,11.12,3,29,58016,2,No,Grocery,Organic,Private
140,91257,2019-09-20 16:00:00,1085,29.13,2,66,42161,0,No,Grocery,Organic,Private
280,11505,2019-09-20 17:00:00,1091,19.4,4,64,121792,3,No,Dairy,Regular,Private
34,15363,2019-09-20 18:00:00,1096,55.82,3,39,31150,0,Yes,Snacks,Organic,Private
309,58708,2019-09-20 19:00:00,1025,88.82,1,62,43116,1,No,Beverages,Regular,Private
392,53614,2019-09-20 20:00:00,1034,63.93,4,66,64349,3,Yes,Grocery,Regular,National
18,11010,2019-09-20 21:00:00,1062,66.75,1,26,141721,2,Yes,Grocery,Regular,Private
57,29861,2019-09-20 22:00:00,1074,90.98,4,60,143429,1,No,Dairy,Regular,National
112,34125,2019-09-20 23:00:00,1070,75.19,2,32,79115,2,Yes,Grocery,Organic,National
5,19369,2019-09-21 00:00:00,1027,86.73,2,32,96412,1,Yes,Dairy,Organic,Private
182,79393,2019-09-21 01:00:00,1024,42.22,2,32,95510,1,Yes,Beverages,Organic,National
13,36671,2019-09-21 02:00:00,1060,86.67,2,60,103523,0,No,Grocery,Regular,Private
339,85400,2019-09-21 03:00:00,1030,64.94,3,45,51732,1,No,Dairy,Organic,National
285,74512,2019-09-21 04:00:00,1053,14.43,1,49,121267,3,Yes,Beverages,Organic,Private
259,85656,2019-09-21 05:00:00,1066,4.83,3,50,107052,1,No,Snacks,Organic,National
90,95759,2019-09-21 06:00:00,1096,25.16,4,25,53049,0,Yes,Snacks,Organic,Private
104,54138,2019-09-21 07:00:00,1050,38.46,4,57,46364,3,Yes,Snacks,Organic,National
379,63420,2019-09-21 08:00:00,1057,83.92,1,38,34835,2,Yes,Grocery,Regular,National
186,78089,2019-09-21 09:00:00,1033,74.38,1,57,37357,1,Yes,Dairy,Organic,Private
250,25489,2019-09-21 10:00:00,1058,95.58,3,52,119930,1,Yes,Dairy,Organic,Private
255,69789,2019-09-21 11:00:00,1020,56.36,2,66,53625,0,Yes,Beverages,Regular,Private
76,79925,2019-09-21 12:00:00,1055,75.03,3,47,90403,1,No,Dairy,Organic,Private
386,59703,2019-09-21 13:00:00,1036,28.25,3,56,85284,0,Yes,Snacks,Organic,National
108,97486,2019-09-21 14:00:00,1063,68.28,4,65,87679,1,No,Dairy,Regular,Private
156,86625,2019-09-21 15:00:00,1018,70.91,3,56,50358,3,No,Dairy,Organic,Private
82,68228,2019-09-21 16:00:00,1084,84.99,1,48,124758,0,Yes,Grocery,Regular,Private
77,13051,2019-09-21 17:00:00,1077,54.1,2,64,59124,1,Yes,Dairy,Organic,Private
258,48090,2019-09-21 18:00:00,1073,65.25,4,40,102592,3,No,Snacks,Organic,Private
127,38805,2019-09-21 19:00:00,1052,21.1,1,61,133691,2,Yes,Dairy,Regular,Private
391,54557,2019-09-21 20:00:00,1070,73.94,4,46,57532,0,Yes,Grocery,Organic,National
282,12555,2019-09-21 21:00:00,1092,84.0,3,59,70262,1,Yes,Beverages,Regular,Private
88,60241,2019-09-21 22:00:00,1062,59.78,3,39,56646,2,No,Grocery,Regular,Private
204,88303,2019-09-21 23:00:00,1061,12.45,1,47,80517,1,Yes,Grocery,Organic,National
16,75994,2019-09-22 00:00:00,1071,31.97,1,27,132769,2,Yes,Snacks,Organic,National
151,26066,2019-09-22 01:00:00,1076,48.08,4,39,105353,2,No,Beverages,Organic,National
254,14721,2019-09-22 02:00:00,1018,68.04,2,54,78136,3,Yes,Dairy,Organic,Private
188,87982,2019-09-22 03:00:00,1074,32.71,4,68,91476,0,Yes,Dairy,Regular,National
329,16304,2019-09-22 04:00:00,1001,84.19,3,53,66395,3,No,Beverages,Organic,Private
32,52967,2019-09-22 05:00:00,1005,37.81,1,52,35949,2,Yes,Beverages,Organic,National
271,88763,2019-09-22 06:00:00,1028,5.24,1,27,118092,3,No,Snacks,Regular,National
397,50462,2019-09-22 07:00:00,1040,79.61,4,57,79407,0,No,Snacks,Regular,Private
5,81834,2019-09-22 08:00:00,1050,64.78,1,32,96412,1,Yes,Snacks,Organic,National
330,60155,2019-09-22 09:00:00,1004,80.39,1,30,141276,3,No,Dairy,Organic,Private
308,85842,2019-09-22 10:00:00,1040,35.54,3,54,87799,0,No,Snacks,Regular,Private
333,12589,2019-09-22 11:00:00,1061,2.75,2,61,133214,1,Yes,Grocery,Organic,National
169,47078,2019-09-22 12:00:00,1029,8.3,1,54,122920,2,No,Grocery,Organic,Private
181,64918,2019-09-22 13:00:00,1061,12.07,1,30,100640,3,No,Grocery,Organic,National
366,23601,2019-09-22 14:00:00,1099,80.71,4,66,96203,3,No,Grocery,Organic,National
178,17711,2019-09-22 15:00:00,1026,30.84,2,65,115999,0,Yes,Grocery,Regular,Private
143,96900,2019-09-22 16:00:00,1049,99.79,3,63,130386,0,Yes,Grocery,Organic,Private
362,69430,2019-09-22 17:00:00,1081,76.08,1,33,41023,3,No,Grocery,Regular,National
248,73327,2019-09-22 18:00:00,1051,60.51,2,25,104460,1,No,Dairy,Regular,National
127,13970,2019-09-22 19:00:00,1048,98.38,2,61,133691,2,Yes,Snacks,Organic,Private
263,79535,2019-09-22 20:00:00,1061,32.31,4,29,76732,2,Yes,Grocery,Organic,National
40,96570,2019-09-22 21:00:00,1099,17.4,3,33,124841,0,Yes,Grocery,Organic,National
355,46176,2019-09-22 22:00:00,1059,73.99,2,51,49087,3,No,Dairy,Regular,National
255,51730,2019-09-22 23:00:00,1079,28.53,3,66,53625,0,Yes,Grocery,Regular,Private
143,92168,2019-09-23 00:00:00,1053,96.14,2,63,130386,0,Yes,Beverages,Organic,Private
240,23385,2019-09-23 01:00:00,1004,98.82,1,56,51545,2,Yes,Dairy,Organic,Private
228,15950,2019-09-23 02:00:00,1008,92.71,3,33,119112,3,No,Dairy,Regular,Private
341,83511,2019-09-23 03:00:00,1033,94.53,4,47,60354,0,Yes,Dairy,Organic,Private
198,63009,2019-09-23 04:00:00,1097,61.95,2,27,141888,2,Yes,Grocery,Regular,National
65,96850,2019-09-23 05:00:00,1035,69.52,1,42,102789,0,Yes,Grocery,Organic,Private
388,33398,2019-09-23 06:00:00,1094,10.33,2,46,65547,1,No,Beverages,Organic,Private
11,35277,2019-09-23 07:00:00,1019,76.54,1,35,69734,0,No,Dairy,Regular,Private
108,36761,2019-09-23 08:00:00,1080,21.0,3,65,87679,1,No,Grocery,Regular,Private
26,74435,2019-09-23 09:00:00,1083,84.19,4,36,133481,0,No,Dairy,Organic,National
151,73944,2019-09-23 10:00:00,1091,96.19,1,39,105353,2,No,Dairy,Regular,Private
221,41533,2019-09-23 11:00:00,1084,22.03,2,29,62307,2,Yes,Grocery,Regular,Private
341,82502,2019-09-23 12:00:00,1082,8.73,1,47,60354,0,Yes,Snacks,Regular,National
237,82123,2019-09-23 13:00:00,1062,48.91,1,27,31062,3,Yes,Grocery,Regular,Private
237,32880,2019-09-23 14:00:00,1066,79.36,4,27,31062,3,Yes,Snacks,Organic,National
219,80627,2019-09-23 15:00:00,1029,77.29,3,62,81934,0,No,Grocery,Organic,Private
151,51753,2019-09-23 16:00:00,1068,69.99,1,39,105353,2,No,Dairy,Regular,National
123,92597,2019-09-23 17:00:00,1069,82.25,1,51,34000,3,No,Dairy,Organic,National
144,97829,2019-09-23 18:00:00,1002,18.32,2,56,57350,1,Yes,Grocery,Regular,Private
189,11561,2019-09-23 19:00:00,1048,65.54,2,48,74811,0,Yes,Snacks,Organic,Private
255,63205,2019-09-23 20:00:00,1041,60.96,3,66,53625,0,Yes,Dairy,Regular,National
68,69810,2019-09-23 21:00:00,1023,16.19,3,58,91389,1,Yes,Snacks,Regular,National
104,74482,2019-09-23 22:00:00,1043,42.03,3,57,46364,3,Yes,Dairy,Organic,National
336,79192,2019-09-23 23:00:00,1000,85.4,2,55,123396,2,Yes,Beverages,Regular,National
159,97154,2019-09-24 00:00:00,1053,97.21,1,52,119588,1,No,Beverages,Organic,Private
